DATE,PRCP,TMAX,TMIN,RAIN
05-04-70,0.13,55,49,1
06-04-70,0.2,49,36,1
07-04-70,0,47,35,0
08-04-70,0.02,55,43,1
09-04-70,0.92,55,45,1
10-04-70,0.02,52,42,1
11-04-70,0.03,52,38,1
12-04-70,0,52,40,0
13-04-70,0,56,37,0
14-04-70,0,59,36,0
15-04-70,0,58,38,0
16-04-70,0,61,37,0
17-04-70,0,62,40,0
18-04-70,0.4,47,41,1
19-04-70,0.27,52,40,1
20-04-70,0,49,39,0
21-04-70,0.02,49,41,1
22-04-70,0.01,53,42,1
23-04-70,0.1,50,42,1
24-04-70,0.2,47,38,1
25-04-70,0.01,46,36,1
26-04-70,0,49,35,0
27-04-70,0.24,48,34,1
28-04-70,0,57,36,0
29-04-70,0.38,47,40,1
30-04-70,0.01,58,45,1
01-05-70,0,61,44,0
02-05-70,0,63,44,0
03-05-70,0,73,45,0
04-05-70,0,62,49,0
05-05-70,0,57,47,0
06-05-70,0,58,45,0
07-05-70,0,59,41,0
08-05-70,0.23,56,45,1
09-05-70,0,54,41,0
10-05-70,0.17,53,39,1
11-05-70,0,59,39,0
12-05-70,0.06,56,42,1
13-05-70,0,61,38,0
14-05-70,0,70,44,0
15-05-70,0,80,51,0
16-05-70,0,71,51,0
17-05-70,0,62,48,0
18-05-70,0,66,44,0
19-05-70,0,61,45,0
20-05-70,0,60,49,0
21-05-70,0,64,47,0
22-05-70,0.01,65,50,1
23-05-70,0,66,51,0
24-05-70,0,73,49,0
25-05-70,0,77,51,0
26-05-70,0,62,46,0
27-05-70,0,60,47,0
28-05-70,0.01,62,47,1
29-05-70,0.69,54,48,1
30-05-70,0,64,47,0
31-05-70,0,77,49,0
01-06-70,0,94,56,0
02-06-70,0,94,63,0
03-06-70,0,76,55,0
04-06-70,0.01,71,51,1
05-06-70,0,80,52,0
06-06-70,0,75,54,0
07-06-70,0,67,52,0
08-06-70,0,63,47,0
09-06-70,0.16,60,47,1
10-06-70,0,64,47,0
11-06-70,0.01,61,48,1
12-06-70,0,70,48,0
13-06-70,0,75,54,0
14-06-70,0.02,63,55,1
15-06-70,0.03,55,52,1
16-06-70,0,61,50,0
17-06-70,0,76,50,0
18-06-70,0,82,55,0
19-06-70,0,84,55,0
20-06-70,0,86,59,0
21-06-70,0,84,61,0
22-06-70,0,80,55,0
23-06-70,0,80,52,0
24-06-70,0,76,52,0
25-06-70,0,83,53,0
26-06-70,0,76,58,0
27-06-70,0.06,60,51,1
28-06-70,0.06,60,50,1
29-06-70,0.08,63,48,1
30-06-70,0,63,47,0
01-07-70,0.01,68,53,1
02-07-70,0,82,60,0
03-07-70,0,86,61,0
04-07-70,0,81,60,0
05-07-70,0,75,53,0
06-07-70,0,75,52,0
07-07-70,0,79,59,0
08-07-70,0,82,58,0
09-07-70,0,78,55,0
10-07-70,0,77,51,0
11-07-70,0,76,51,0
12-07-70,0,76,53,0
13-07-70,0,76,51,0
14-07-70,0,83,54,0
15-07-70,0,90,62,0
16-07-70,0.01,73,57,1
17-07-70,0,76,53,0
18-07-70,0,85,56,0
19-07-70,0,81,58,0
20-07-70,0,72,55,0
21-07-70,0,67,53,0
22-07-70,0,71,51,0
23-07-70,0,75,53,0
24-07-70,0,70,54,0
25-07-70,0.14,63,53,1
26-07-70,0.3,66,58,1
27-07-70,0.02,67,54,1
28-07-70,0,70,52,0
29-07-70,0,61,52,0
30-07-70,0,70,53,0
31-07-70,0,76,52,0
01-08-70,0.02,64,55,1
02-08-70,0.24,61,54,1
03-08-70,0,73,56,0
04-08-70,0,73,52,0
05-08-70,0,77,55,0
06-08-70,0,76,59,0
07-08-70,0.01,70,54,1
08-08-70,0,69,53,0
09-08-70,0,74,52,0
10-08-70,0,81,54,0
11-08-70,0,85,56,0
12-08-70,0.02,76,53,1
13-08-70,0.03,69,54,1
14-08-70,0,75,53,0
15-08-70,0,82,54,0
16-08-70,0,69,52,0
17-08-70,0,72,56,0
18-08-70,0,77,55,0
19-08-70,0,80,53,0
20-08-70,0,74,56,0
21-08-70,0,80,53,0
22-08-70,0,85,58,0
23-08-70,0,80,56,0
24-08-70,0,67,58,0
25-08-70,0,68,59,0
26-08-70,0,76,56,0
27-08-70,0,66,54,0
28-08-70,0,70,56,0
29-08-70,0,76,54,0
30-08-70,0,80,57,0
31-08-70,0,67,59,0
01-09-70,0,67,57,0
02-09-70,0.05,65,57,1
03-09-70,0.43,65,56,1
04-09-70,0.16,65,53,1
05-09-70,0.06,60,53,1
06-09-70,0.36,64,54,1
07-09-70,0.07,58,52,1
08-09-70,0,63,52,0
09-09-70,0,66,47,0
10-09-70,0,72,49,0
11-09-70,0,66,52,0
12-09-70,0,65,49,0
13-09-70,0,66,41,0
14-09-70,0,66,51,0
15-09-70,0,68,45,0
16-09-70,0,71,52,0
17-09-70,0.71,63,57,1
18-09-70,0.12,60,54,1
19-09-70,0.03,64,53,1
20-09-70,0.2,59,52,1
21-09-70,0,60,48,0
22-09-70,0.04,64,51,1
23-09-70,0,59,46,0
24-09-70,0,61,43,0
25-09-70,0,68,44,0
26-09-70,0,78,52,0
27-09-70,0,85,55,0
28-09-70,0,79,52,0
29-09-70,0,73,53,0
30-09-70,0,66,51,0
01-10-70,0,72,49,0
02-10-70,0,74,52,0
03-10-70,0,74,50,0
04-10-70,0.17,59,55,1
05-10-70,0.18,58,46,1
06-10-70,0.06,57,45,1
07-10-70,0,57,41,0
08-10-70,0,55,50,0
09-10-70,0.24,58,53,1
10-10-70,0,56,49,0
11-10-70,0.02,58,51,1
12-10-70,0,56,46,0
13-10-70,0,57,41,0
14-10-70,0,65,44,0
15-10-70,0,67,45,0
16-10-70,0,63,40,0
17-10-70,0.23,53,45,1
18-10-70,0.07,60,50,1
19-10-70,0.15,56,48,1
20-10-70,0.29,54,43,1
21-10-70,0.43,50,42,1
22-10-70,0.56,51,44,1
23-10-70,0.07,51,44,1
24-10-70,0.05,49,40,1
25-10-70,0,46,38,0
26-10-70,0,47,35,0
27-10-70,0,49,31,0
28-10-70,0,56,35,0
29-10-70,0,56,31,0
30-10-70,0,57,33,0
31-10-70,0,65,44,0
01-11-70,0,62,41,0
02-11-70,0,72,43,0
03-11-70,0,70,52,0
04-11-70,0.01,63,44,1
05-11-70,0.13,50,43,1
06-11-70,0.06,61,49,1
07-11-70,0.27,57,49,1
08-11-70,0.84,56,50,1
09-11-70,0.16,55,44,1
10-11-70,0.18,51,43,1
11-11-70,0.77,57,47,1
12-11-70,0.12,55,44,1
13-11-70,0,54,40,0
14-11-70,0,63,48,0
15-11-70,0.07,59,50,1
16-11-70,0.07,53,48,1
17-11-70,0.05,51,46,1
18-11-70,0,49,44,0
19-11-70,0.04,49,45,1
20-11-70,0,47,36,0
21-11-70,0,36,28,0
22-11-70,0.04,37,27,1
23-11-70,1.08,53,32,1
24-11-70,0.16,54,38,1
25-11-70,0.02,41,35,1
26-11-70,0.45,39,33,1
27-11-70,0.26,44,36,1
28-11-70,0,41,32,0
29-11-70,0.05,38,28,1
30-11-70,0.2,41,36,1
01-12-70,0.27,38,34,1
02-12-70,0.01,40,35,1
03-12-70,0.13,42,35,1
04-12-70,0.03,40,34,1
05-12-70,1.67,51,37,1
06-12-70,1.39,52,48,1
07-12-70,0.33,53,37,1
08-12-70,0,43,33,0
09-12-70,0,43,34,0
10-12-70,0.85,49,40,1
11-12-70,0,46,37,0
12-12-70,0,42,33,0
13-12-70,0.01,43,37,1
14-12-70,0.38,44,38,1
15-12-70,0.34,46,38,1
16-12-70,0.42,48,41,1
17-12-70,0,46,34,0
18-12-70,0,39,30,0
19-12-70,0.23,38,32,1
20-12-70,0.33,41,33,1
21-12-70,0,36,29,0
22-12-70,0,35,27,0
23-12-70,0,39,34,0
24-12-70,0,40,32,0
25-12-70,0,36,33,0
26-12-70,0.03,36,31,1
27-12-70,0.26,43,36,1
28-12-70,0.35,45,39,1
29-12-70,0.21,42,37,1
30-12-70,1.04,46,40,1
31-12-70,0,42,32,0
01-01-71,0,38,30,0
02-01-71,0,34,29,0
03-01-71,0,32,24,0
04-01-71,0,35,25,0
05-01-71,0,35,24,0
06-01-71,0.01,35,30,1
07-01-71,0.11,43,32,1
08-01-71,0.54,46,43,1
09-01-71,0.12,48,42,1
10-01-71,0.25,42,33,1
11-01-71,0.24,34,27,1
12-01-71,0.07,34,28,1
13-01-71,0.06,34,26,1
14-01-71,0.52,38,28,1
15-01-71,0.82,50,38,1
16-01-71,0.31,54,42,1
17-01-71,0.03,53,45,1
18-01-71,0.56,55,45,1
19-01-71,0.2,53,40,1
20-01-71,0.05,41,36,1
21-01-71,0.11,40,35,1
22-01-71,0.05,44,35,1
23-01-71,0,44,43,0
24-01-71,0.59,43,40,1
25-01-71,0.51,47,36,1
26-01-71,0.16,52,44,1
27-01-71,0,50,40,0
28-01-71,0,43,37,0
29-01-71,0.01,48,35,1
30-01-71,0,52,48,0
31-01-71,0,54,48,0
01-02-71,0.01,48,43,1
02-02-71,0.07,46,36,1
03-02-71,0.15,44,36,1
04-02-71,0.45,43,35,1
05-02-71,0,44,34,0
06-02-71,0,42,29,0
07-02-71,0,46,31,0
08-02-71,0,49,32,0
09-02-71,0.38,47,37,1
10-02-71,0.31,53,46,1
11-02-71,0,56,47,0
12-02-71,0.04,52,45,1
13-02-71,0.05,56,48,1
14-02-71,0.74,56,45,1
15-02-71,0.52,49,44,1
16-02-71,0,51,41,0
17-02-71,0,51,42,0
18-02-71,0.55,46,40,1
19-02-71,0.11,44,37,1
20-02-71,0,45,32,0
21-02-71,0.07,46,34,1
22-02-71,0.2,48,41,1
23-02-71,0.13,48,42,1
24-02-71,0.31,47,37,1
25-02-71,0,47,32,0
26-02-71,0.04,40,32,1
27-02-71,0.12,38,28,1
28-02-71,0.11,37,24,1
01-03-71,0,39,23,0
02-03-71,0.32,44,31,1
03-03-71,0.09,41,33,1
04-03-71,0.21,39,33,1
05-03-71,0,42,30,0
06-03-71,0.36,43,35,1
07-03-71,0.67,47,34,1
08-03-71,0,44,35,0
09-03-71,0.34,45,37,1
10-03-71,0.87,47,42,1
11-03-71,0.5,45,41,1
12-03-71,0.22,51,42,1
13-03-71,0.12,49,37,1
14-03-71,0.3,48,37,1
15-03-71,0,46,35,0
16-03-71,0.14,46,32,1
17-03-71,0,44,32,0
18-03-71,0,49,31,0
19-03-71,0,55,32,0
20-03-71,0,48,35,0
21-03-71,0,49,32,0
22-03-71,0.6,48,39,1
23-03-71,0.94,53,45,1
24-03-71,0,49,35,0
25-03-71,0.1,50,33,1
26-03-71,0.39,47,39,1
27-03-71,0.1,45,39,1
28-03-71,0.3,52,40,1
29-03-71,0.49,55,42,1
30-03-71,0.06,46,38,1
31-03-71,0,49,37,0
01-04-71,0.06,54,33,1
02-04-71,0.03,53,40,1
03-04-71,0,56,35,0
04-04-71,0,62,35,0
05-04-71,0,69,38,0
06-04-71,0.12,51,43,1
07-04-71,0.02,49,40,1
08-04-71,0.53,51,40,1
09-04-71,0.96,49,39,1
10-04-71,0.26,49,36,1
11-04-71,0.09,48,36,1
12-04-71,0,64,34,0
13-04-71,0,69,51,0
14-04-71,0,57,44,0
15-04-71,0.05,52,39,1
16-04-71,0.01,49,41,1
17-04-71,0.15,56,43,1
18-04-71,0,54,43,0
19-04-71,0,60,40,0
20-04-71,0.08,51,44,1
21-04-71,0,54,41,0
22-04-71,0,55,41,0
23-04-71,0,56,41,0
24-04-71,0.03,54,42,1
25-04-71,0,70,41,0
26-04-71,0,76,53,0
27-04-71,0,55,46,0
28-04-71,0,55,44,0
29-04-71,0,60,43,0
30-04-71,0,67,44,0
01-05-71,0,69,50,0
02-05-71,0,71,50,0
03-05-71,0,73,49,0
04-05-71,0.06,52,47,1
05-05-71,0.03,51,45,1
06-05-71,0,64,44,0
07-05-71,0,77,48,0
08-05-71,0,59,45,0
09-05-71,0,64,41,0
10-05-71,0,72,45,0
11-05-71,0,87,50,0
12-05-71,0.11,63,48,1
13-05-71,0.15,57,43,1
14-05-71,0,57,41,0
15-05-71,0.22,61,46,1
16-05-71,0.31,51,41,1
17-05-71,0,57,41,0
18-05-71,0.1,61,42,1
19-05-71,0.15,53,45,1
20-05-71,0.01,54,42,1
21-05-71,0,66,41,0
22-05-71,0,70,48,0
23-05-71,0,66,47,0
24-05-71,0.05,62,51,1
25-05-71,0.04,66,53,1
26-05-71,0,67,54,0
27-05-71,0,71,50,0
28-05-71,0,69,47,0
29-05-71,0.19,51,46,1
30-05-71,0,53,43,0
31-05-71,0.01,54,47,1
01-06-71,0.03,55,44,1
02-06-71,0,54,48,0
03-06-71,0.12,52,48,1
04-06-71,0.06,60,45,1
05-06-71,0,70,47,0
06-06-71,0.11,65,48,1
07-06-71,0,62,50,0
08-06-71,0,58,48,0
09-06-71,0,67,44,0
10-06-71,0.11,62,52,1
11-06-71,0,63,51,0
12-06-71,0,65,50,0
13-06-71,0.13,60,48,1
14-06-71,0.01,62,49,1
15-06-71,0,64,48,0
16-06-71,0,64,48,0
17-06-71,0,66,47,0
18-06-71,0.4,63,53,1
19-06-71,0.15,66,54,1
20-06-71,0,66,55,0
21-06-71,0,80,53,0
22-06-71,0.04,70,55,1
23-06-71,0,65,50,0
24-06-71,0.86,54,47,1
25-06-71,0.13,62,47,1
26-06-71,0.02,63,47,1
27-06-71,0,60,49,0
28-06-71,0.11,55,48,1
29-06-71,0,64,49,0
30-06-71,0,65,48,0
01-07-71,0,65,49,0
02-07-71,0,68,48,0
03-07-71,0,72,49,0
04-07-71,0,63,52,0
05-07-71,0.17,59,48,1
06-07-71,0.03,64,47,1
07-07-71,0,71,48,0
08-07-71,0.08,65,55,1
09-07-71,0.24,67,54,1
10-07-71,0.16,59,53,1
11-07-71,0,66,53,0
12-07-71,0,71,53,0
13-07-71,0,77,52,0
14-07-71,0,79,56,0
15-07-71,0,81,56,0
16-07-71,0,80,58,0
17-07-71,0,84,58,0
18-07-71,0,89,61,0
19-07-71,0,87,63,0
20-07-71,0,88,63,0
21-07-71,0,85,61,0
22-07-71,0,76,56,0
23-07-71,0,65,54,0
24-07-71,0,76,54,0
25-07-71,0,86,59,0
26-07-71,0,92,62,0
27-07-71,0,86,59,0
28-07-71,0,82,57,0
29-07-71,0,95,61,0
30-07-71,0,76,58,0
31-07-71,0,71,60,0
01-08-71,0,76,60,0
02-08-71,0,78,56,0
03-08-71,0,75,57,0
04-08-71,0,78,62,0
05-08-71,0,81,63,0
06-08-71,0,77,62,0
07-08-71,0,82,59,0
08-08-71,0,90,61,0
09-08-71,0,94,62,0
10-08-71,0,94,62,0
11-08-71,0,91,61,0
12-08-71,0,82,56,0
13-08-71,0,70,56,0
14-08-71,0,74,57,0
15-08-71,0,77,56,0
16-08-71,0,74,54,0
17-08-71,0,78,57,0
18-08-71,0,78,54,0
19-08-71,0,81,56,0
20-08-71,0.01,77,62,1
21-08-71,0.36,74,58,1
22-08-71,0.1,68,56,1
23-08-71,0,73,55,0
24-08-71,0,79,55,0
25-08-71,0,73,58,0
26-08-71,0,75,53,0
27-08-71,0,77,54,0
28-08-71,0,81,58,0
29-08-71,0,70,56,0
30-08-71,0.02,72,58,1
31-08-71,0.08,62,53,1
01-09-71,0.53,64,53,1
02-09-71,0.66,65,53,1
03-09-71,0,67,55,0
04-09-71,0,73,50,0
05-09-71,0.32,61,54,1
06-09-71,0.22,64,52,1
07-09-71,0,68,49,0
08-09-71,0.01,62,48,1
09-09-71,0.1,66,52,1
10-09-71,0.01,71,50,1
11-09-71,0,67,54,0
12-09-71,0,68,49,0
13-09-71,0,64,53,0
14-09-71,0,63,48,0
15-09-71,0,64,47,0
16-09-71,0,72,52,0
17-09-71,0,76,53,0
18-09-71,0,74,48,0
19-09-71,0,72,49,0
20-09-71,0,70,50,0
21-09-71,0,72,45,0
22-09-71,0,76,47,0
23-09-71,0,65,49,0
24-09-71,0.55,61,52,1
25-09-71,0.03,59,49,1
26-09-71,0,61,47,0
27-09-71,0.41,56,49,1
28-09-71,0.66,52,45,1
29-09-71,0.01,55,43,1
30-09-71,0,57,44,0
01-10-71,0,60,47,0
02-10-71,0,64,49,0
03-10-71,0,64,52,0
04-10-71,0,72,57,0
05-10-71,0,70,56,0
06-10-71,0.01,60,54,1
07-10-71,0.01,65,52,1
08-10-71,0,67,51,0
09-10-71,0,71,47,0
10-10-71,0,64,54,0
11-10-71,0,63,51,0
12-10-71,0,67,48,0
13-10-71,0.15,58,46,1
14-10-71,0.66,49,46,1
15-10-71,0,56,44,0
16-10-71,0,55,42,0
17-10-71,0,50,37,0
18-10-71,0.66,53,45,1
19-10-71,0.63,55,46,1
20-10-71,0.13,54,44,1
21-10-71,0,55,43,0
22-10-71,0.43,53,47,1
23-10-71,0,52,44,0
24-10-71,0,54,44,0
25-10-71,0.13,54,47,1
26-10-71,0.06,51,35,1
27-10-71,0.3,45,34,1
28-10-71,0,45,30,0
29-10-71,0,43,31,0
30-10-71,0.19,42,37,1
31-10-71,0.21,50,37,1
01-11-71,0,52,42,0
02-11-71,0,50,41,0
03-11-71,1.37,52,44,1
04-11-71,0.28,51,37,1
05-11-71,0,46,33,0
06-11-71,0,49,35,0
07-11-71,0.3,52,41,1
08-11-71,0.05,51,45,1
09-11-71,0.11,55,46,1
10-11-71,0.63,52,48,1
11-11-71,0.1,55,48,1
12-11-71,0.35,55,46,1
13-11-71,0.11,55,43,1
14-11-71,0.1,47,42,1
15-11-71,0.1,49,42,1
16-11-71,0,48,40,0
17-11-71,0.04,44,35,1
18-11-71,0,45,38,0
19-11-71,0.01,52,43,1
20-11-71,0,55,47,0
21-11-71,0,51,42,0
22-11-71,0,47,36,0
23-11-71,0.31,48,37,1
24-11-71,0.56,50,40,1
25-11-71,0.37,47,41,1
26-11-71,0.17,53,43,1
27-11-71,0.04,48,44,1
28-11-71,0.31,48,43,1
29-11-71,0,47,44,0
30-11-71,0,46,37,0
01-12-71,0,49,32,0
02-12-71,0.16,48,36,1
03-12-71,0.08,44,37,1
04-12-71,0.49,47,36,1
05-12-71,0.05,50,42,1
06-12-71,0,43,32,0
07-12-71,0.03,34,27,1
08-12-71,1.61,50,30,1
09-12-71,0.02,42,37,1
10-12-71,0.22,38,33,1
11-12-71,0.1,39,30,1
12-12-71,0.25,40,34,1
13-12-71,0.63,41,34,1
14-12-71,0.2,43,34,1
15-12-71,0.01,41,34,1
16-12-71,0.03,48,40,1
17-12-71,0.35,49,38,1
18-12-71,0.09,39,32,1
19-12-71,0,42,31,0
20-12-71,0.51,42,34,1
21-12-71,0.23,41,34,1
22-12-71,0.36,46,36,1
23-12-71,0.05,45,38,1
24-12-71,0.13,40,33,1
25-12-71,0.74,39,30,1
26-12-71,0,32,26,0
27-12-71,0,33,25,0
28-12-71,0.17,31,27,1
29-12-71,0.13,34,29,1
30-12-71,0.02,42,32,1
31-12-71,0.01,43,37,1
01-01-72,0.07,47,37,1
02-01-72,0.03,42,31,1
03-01-72,0,37,27,0
04-01-72,0,40,32,0
05-01-72,0.04,45,39,1
06-01-72,0,46,42,0
07-01-72,0.14,44,37,1
08-01-72,0.45,46,35,1
09-01-72,0,47,37,0
10-01-72,0.4,44,33,1
11-01-72,0.18,49,35,1
12-01-72,0,43,32,0
13-01-72,0,38,30,0
14-01-72,0.01,44,35,1
15-01-72,0,45,35,0
16-01-72,0.17,47,41,1
17-01-72,0.09,44,36,1
18-01-72,0.45,48,34,1
19-01-72,1.03,50,46,1
20-01-72,1.66,53,48,1
21-01-72,0.33,50,44,1
22-01-72,0.14,48,43,1
23-01-72,0.99,43,34,1
24-01-72,0.49,35,26,1
25-01-72,0.55,26,21,1
26-01-72,0,28,20,0
27-01-72,0,29,12,0
28-01-72,0,30,13,0
29-01-72,0,34,24,0
30-01-72,0,35,15,0
31-01-72,0.02,35,24,1
01-02-72,0,35,19,0
02-02-72,0,38,19,0
03-02-72,0,40,23,0
04-02-72,0,39,24,0
05-02-72,0.29,41,35,1
06-02-72,0.3,48,39,1
07-02-72,0.08,52,45,1
08-02-72,0.15,51,42,1
09-02-72,0,44,33,0
10-02-72,0.01,49,30,1
11-02-72,0.05,46,41,1
12-02-72,0.61,52,39,1
13-02-72,0.31,45,37,1
14-02-72,0.08,45,34,1
15-02-72,0.21,51,45,1
16-02-72,0.62,51,37,1
17-02-72,0.47,46,34,1
18-02-72,0.07,57,45,1
19-02-72,0.27,52,42,1
20-02-72,0,48,36,0
21-02-72,0,50,36,0
22-02-72,0.2,48,36,1
23-02-72,0.05,48,35,1
24-02-72,0.17,42,37,1
25-02-72,0.02,48,37,1
26-02-72,0.34,44,34,1
27-02-72,2.23,57,43,1
28-02-72,1.46,56,40,1
29-02-72,0.12,45,34,1
01-03-72,0.18,46,34,1
02-03-72,0.08,46,38,1
03-03-72,0,45,36,0
04-03-72,0.4,44,35,1
05-03-72,2.7,54,41,1
06-03-72,0,46,33,0
07-03-72,0,47,31,0
08-03-72,0,55,37,0
09-03-72,0.6,52,46,1
10-03-72,0.3,57,50,1
11-03-72,0.53,55,49,1
12-03-72,0.93,56,50,1
13-03-72,0.11,56,48,1
14-03-72,0,57,47,0
15-03-72,0.05,58,50,1
16-03-72,0,66,49,0
17-03-72,0,65,45,0
18-03-72,0.06,54,46,1
19-03-72,0.14,56,42,1
20-03-72,0,56,42,0
21-03-72,0.14,55,44,1
22-03-72,0.22,52,41,1
23-03-72,0,51,37,0
24-03-72,0.25,48,35,1
25-03-72,0.01,46,34,1
26-03-72,0,46,33,0
27-03-72,0,47,40,0
28-03-72,0,51,36,0
29-03-72,0,56,34,0
30-03-72,0,58,38,0
31-03-72,0.04,58,43,1
01-04-72,0.2,50,41,1
02-04-72,0,53,38,0
03-04-72,0,63,37,0
04-04-72,0.5,58,47,1
05-04-72,0.79,60,46,1
06-04-72,0.29,54,40,1
07-04-72,0.09,48,37,1
08-04-72,0.5,45,37,1
09-04-72,0,53,37,0
10-04-72,0.07,54,34,1
11-04-72,0.09,50,38,1
12-04-72,0.17,45,38,1
13-04-72,0,55,40,0
14-04-72,0,52,44,0
15-04-72,0.05,51,40,1
16-04-72,0.32,49,34,1
17-04-72,0.23,47,34,1
18-04-72,0,52,37,0
19-04-72,0.02,54,37,1
20-04-72,0.16,51,44,1
21-04-72,0.02,51,39,1
22-04-72,0,55,35,0
23-04-72,0,68,45,0
24-04-72,0.22,56,45,1
25-04-72,0,56,43,0
26-04-72,0,62,43,0
27-04-72,0.34,77,43,1
28-04-72,0.06,51,42,1
29-04-72,0,54,38,0
30-04-72,0,55,39,0
01-05-72,0,62,41,0
02-05-72,0,66,47,0
03-05-72,0,66,48,0
04-05-72,0,69,48,0
05-05-72,0,74,50,0
06-05-72,0,56,50,0
07-05-72,0,60,48,0
08-05-72,0.24,58,49,1
09-05-72,0,60,46,0
10-05-72,0,65,47,0
11-05-72,0,73,50,0
12-05-72,0,78,50,0
13-05-72,0,78,56,0
14-05-72,0,73,52,0
15-05-72,0.07,60,50,1
16-05-72,0.01,63,50,1
17-05-72,0.21,55,45,1
18-05-72,0.05,61,44,1
19-05-72,0,71,46,0
20-05-72,0,79,55,0
21-05-72,0.11,58,52,1
22-05-72,0,60,46,0
23-05-72,0,58,43,0
24-05-72,0,60,42,0
25-05-72,0,67,45,0
26-05-72,0,82,48,0
27-05-72,0,86,57,0
28-05-72,0,91,60,0
29-05-72,0,73,55,0
30-05-72,0,73,50,0
31-05-72,0,62,50,0
01-06-72,0,67,50,0
02-06-72,0,74,49,0
03-06-72,0,75,51,0
04-06-72,0,76,49,0
05-06-72,0,75,52,0
06-06-72,0,77,55,0
07-06-72,0.09,69,55,1
08-06-72,0.01,78,54,1
09-06-72,0.18,66,53,1
10-06-72,0.17,56,49,1
11-06-72,0,64,49,0
12-06-72,0.02,56,50,1
13-06-72,0,71,53,0
14-06-72,0.16,64,55,1
15-06-72,0,66,54,0
16-06-72,0,64,51,0
17-06-72,0,68,50,0
18-06-72,0,73,55,0
19-06-72,0,77,51,0
20-06-72,0.02,61,54,1
21-06-72,0.03,61,50,1
22-06-72,0.24,63,49,1
23-06-72,0.22,57,51,1
24-06-72,0.66,61,52,1
25-06-72,0.01,64,54,1
26-06-72,0,62,52,0
27-06-72,0,72,55,0
28-06-72,0,77,54,0
29-06-72,0,72,55,0
30-06-72,0,73,52,0
01-07-72,0,72,52,0
02-07-72,0,82,56,0
03-07-72,0,90,66,0
04-07-72,0,91,60,0
05-07-72,0,84,55,0
06-07-72,0,66,54,0
07-07-72,0,69,48,0
08-07-72,0.07,65,53,1
09-07-72,0.29,67,52,1
10-07-72,0.13,64,50,1
11-07-72,0.21,65,56,1
12-07-72,0.64,63,60,1
13-07-72,0,70,58,0
14-07-72,0,73,57,0
15-07-72,0,77,56,0
16-07-72,0,81,61,0
17-07-72,0,86,63,0
18-07-72,0,74,57,0
19-07-72,0,82,58,0
20-07-72,0,83,55,0
21-07-72,0,83,57,0
22-07-72,0,81,55,0
23-07-72,0,70,55,0
24-07-72,0,67,55,0
25-07-72,0,74,56,0
26-07-72,0,73,55,0
27-07-72,0,77,54,0
28-07-72,0,80,55,0
29-07-72,0,81,57,0
30-07-72,0,83,55,0
31-07-72,0,80,57,0
01-08-72,0,67,56,0
02-08-72,0,72,56,0
03-08-72,0,82,54,0
04-08-72,0,83,57,0
05-08-72,0,87,60,0
06-08-72,0,91,60,0
07-08-72,0,95,63,0
08-08-72,0,93,63,0
09-08-72,0,83,58,0
10-08-72,0,74,52,0
11-08-72,0,74,54,0
12-08-72,0,75,51,0
13-08-72,0,73,50,0
14-08-72,0.01,74,53,1
15-08-72,0.45,62,54,1
16-08-72,0.16,70,53,1
17-08-72,0.18,67,55,1
18-08-72,0,77,53,0
19-08-72,0,76,58,0
20-08-72,0,74,57,0
21-08-72,0.29,70,56,1
22-08-72,0.04,74,57,1
23-08-72,0,77,53,0
24-08-72,0,79,56,0
25-08-72,0,78,58,0
26-08-72,0,83,55,0
27-08-72,0,84,58,0
28-08-72,0,85,56,0
29-08-72,0,81,56,0
30-08-72,0,70,54,0
31-08-72,0,74,55,0
01-09-72,0,79,56,0
02-09-72,0,83,55,0
03-09-72,0,83,55,0
04-09-72,0,72,53,0
05-09-72,0.08,62,53,1
06-09-72,0.07,63,51,1
07-09-72,0.01,65,55,1
08-09-72,0.24,58,51,1
09-09-72,0.03,63,48,1
10-09-72,0,62,50,0
11-09-72,0,66,45,0
12-09-72,0,70,49,0
13-09-72,0,74,50,0
14-09-72,0,74,49,0
15-09-72,0,71,49,0
16-09-72,0.01,63,51,1
17-09-72,0,61,48,0
18-09-72,0.15,62,47,1
19-09-72,0.28,52,44,1
20-09-72,1.05,57,47,1
21-09-72,0.72,57,47,1
22-09-72,1.05,51,45,1
23-09-72,0,53,43,0
24-09-72,0.3,54,42,1
25-09-72,0,57,36,0
26-09-72,0.1,50,39,1
27-09-72,0,51,35,0
28-09-72,0.01,53,43,1
29-09-72,0,60,47,0
30-09-72,0,66,44,0
01-10-72,0,65,51,0
02-10-72,0,56,51,0
03-10-72,0,60,46,0
04-10-72,0,58,44,0
05-10-72,0,60,43,0
06-10-72,0,65,40,0
07-10-72,0,68,45,0
08-10-72,0,69,47,0
09-10-72,0.01,54,46,1
10-10-72,0,52,40,0
11-10-72,0,55,41,0
12-10-72,0,61,43,0
13-10-72,0,60,41,0
14-10-72,0,67,49,0
15-10-72,0,65,41,0
16-10-72,0,66,41,0
17-10-72,0,64,43,0
18-10-72,0,48,43,0
19-10-72,0,47,44,0
20-10-72,0,51,42,0
21-10-72,0.1,54,49,1
22-10-72,0,56,50,0
23-10-72,0.01,56,44,1
24-10-72,0,55,40,0
25-10-72,0.36,50,43,1
26-10-72,0.02,54,42,1
27-10-72,0.15,49,40,1
28-10-72,0,51,42,0
29-10-72,0.07,49,39,1
